year,week,state,suspected,confirmed,missing,not_processed,error
2020,19,Jigawa,0,0,True,False,No PDF file found
2020,19,Kaduna,0,0,True,False,No PDF file found
2020,19,Kano,0,0,True,False,No PDF file found
2020,19,Katsina,0,0,True,False,No PDF file found
2020,19,Kebbi,0,0,True,False,No PDF file found
2020,19,Kogi,0,0,True,False,No PDF file found
2020,19,Kwara,0,0,True,False,No PDF file found
2020,19,Lagos,0,0,True,False,No PDF file found
2020,19,Nasarawa,0,0,True,False,No PDF file found
2020,19,Niger,0,0,True,False,No PDF file found
2020,19,Ogun,0,0,True,False,No PDF file found
2020,19,Ondo,0,0,True,False,No PDF file found
2020,19,Osun,0,0,True,False,No PDF file found
2020,19,Oyo,0,0,True,False,No PDF file found
2020,19,Plateau,0,0,True,False,No PDF file found
2020,19,Rivers,0,0,True,False,No PDF file found
2020,19,Sokoto,0,0,True,False,No PDF file found
2020,19,Taraba,0,0,True,False,No PDF file found
2020,19,Yobe,0,0,True,False,No PDF file found
2020,19,Zamfara,0,0,True,False,No PDF file found
2020,20,Abia,0,0,True,False,No PDF file found
2020,20,Adamawa,0,0,True,False,No PDF file found
2020,20,Akwa Ibom,0,0,True,False,No PDF file found
2020,20,Anambra,0,0,True,False,No PDF file found
2020,20,Bauchi,0,0,True,False,No PDF file found
2020,20,Bayelsa,0,0,True,False,No PDF file found
2020,20,Benue,0,0,True,False,No PDF file found
2020,20,Borno,0,0,True,False,No PDF file found
2020,20,Cross River,0,0,True,False,No PDF file found
2020,20,Delta,0,0,True,False,No PDF file found
2020,20,Ebonyi,0,0,True,False,No PDF file found
2020,20,Edo,0,0,True,False,No PDF file found
2020,20,Ekiti,0,0,True,False,No PDF file found
2020,20,Enugu,0,0,True,False,No PDF file found
2020,20,FCT,0,0,True,False,No PDF file found
2020,20,Gombe,0,0,True,False,No PDF file found
2020,20,Imo,0,0,True,False,No PDF file found
2020,20,Jigawa,0,0,True,False,No PDF file found
2020,20,Kaduna,0,0,True,False,No PDF file found
2020,20,Kano,0,0,True,False,No PDF file found
2020,20,Katsina,0,0,True,False,No PDF file found
2020,20,Kebbi,0,0,True,False,No PDF file found
2020,20,Kogi,0,0,True,False,No PDF file found
2020,20,Kwara,0,0,True,False,No PDF file found
2020,20,Lagos,0,0,True,False,No PDF file found
2020,20,Nasarawa,0,0,True,False,No PDF file found
2020,20,Niger,0,0,True,False,No PDF file found
2020,20,Ogun,0,0,True,False,No PDF file found
2020,20,Ondo,0,0,True,False,No PDF file found
2020,20,Osun,0,0,True,False,No PDF file found
2020,20,Oyo,0,0,True,False,No PDF file found
2020,20,Plateau,0,0,True,False,No PDF file found
2020,20,Rivers,0,0,True,False,No PDF file found
2020,20,Sokoto,0,0,True,False,No PDF file found
2020,20,Taraba,0,0,True,False,No PDF file found
2020,20,Yobe,0,0,True,False,No PDF file found
2020,20,Zamfara,0,0,True,False,No PDF file found
2020,21,Abia,0,0,True,False,No PDF file found
2020,21,Adamawa,0,0,True,False,No PDF file found
2020,21,Akwa Ibom,0,0,True,False,No PDF file found
2020,21,Anambra,0,0,True,False,No PDF file found
2020,21,Bauchi,0,0,True,False,No PDF file found
2020,21,Bayelsa,0,0,True,False,No PDF file found
2020,21,Benue,0,0,True,False,No PDF file found
2020,21,Borno,0,0,True,False,No PDF file found
2020,21,Cross River,0,0,True,False,No PDF file found
2020,21,Delta,0,0,True,False,No PDF file found
2020,21,Ebonyi,0,0,True,False,No PDF file found
2020,21,Edo,0,0,True,False,No PDF file found
2020,21,Ekiti,0,0,True,False,No PDF file found
2020,21,Enugu,0,0,True,False,No PDF file found
2020,21,FCT,0,0,True,False,No PDF file found
2020,21,Gombe,0,0,True,False,No PDF file found
2020,21,Imo,0,0,True,False,No PDF file found
2020,21,Jigawa,0,0,True,False,No PDF file found
2020,21,Kaduna,0,0,True,False,No PDF file found
2020,21,Kano,0,0,True,False,No PDF file found
2020,21,Katsina,0,0,True,False,No PDF file found
2020,21,Kebbi,0,0,True,False,No PDF file found
2020,21,Kogi,0,0,True,False,No PDF file found
2020,21,Kwara,0,0,True,False,No PDF file found
2020,21,Lagos,0,0,True,False,No PDF file found
2020,21,Nasarawa,0,0,True,False,No PDF file found
2020,21,Niger,0,0,True,False,No PDF file found
2020,21,Ogun,0,0,True,False,No PDF file found
2020,21,Ondo,0,0,True,False,No PDF file found
2020,21,Osun,0,0,True,False,No PDF file found
2020,21,Oyo,0,0,True,False,No PDF file found
2020,21,Plateau,0,0,True,False,No PDF file found
2020,21,Rivers,0,0,True,False,No PDF file found
2020,21,Sokoto,0,0,True,False,No PDF file found
2020,21,Taraba,0,0,True,False,No PDF file found
2020,21,Yobe,0,0,True,False,No PDF file found
2020,21,Zamfara,0,0,True,False,No PDF file found
2020,22,Abia,0,0,True,False,No PDF file found
2020,22,Adamawa,0,0,True,False,No PDF file found
2020,22,Akwa Ibom,0,0,True,False,No PDF file found
2020,22,Anambra,0,0,True,False,No PDF file found
2020,22,Bauchi,0,0,True,False,No PDF file found
2020,22,Bayelsa,0,0,True,False,No PDF file found
2020,22,Benue,0,0,True,False,No PDF file found
2020,22,Borno,0,0,True,False,No PDF file found
2020,22,Cross River,0,0,True,False,No PDF file found
2020,22,Delta,0,0,True,False,No PDF file found
2020,22,Ebonyi,0,0,True,False,No PDF file found
2020,22,Edo,0,0,True,False,No PDF file found
2020,22,Ekiti,0,0,True,False,No PDF file found
2020,22,Enugu,0,0,True,False,No PDF file found
2020,22,FCT,0,0,True,False,No PDF file found
2020,22,Gombe,0,0,True,False,No PDF file found
2020,22,Imo,0,0,True,False,No PDF file found
2020,22,Jigawa,0,0,True,False,No PDF file found
2020,22,Kaduna,0,0,True,False,No PDF file found
2020,22,Kano,0,0,True,False,No PDF file found
2020,22,Katsina,0,0,True,False,No PDF file found
2020,22,Kebbi,0,0,True,False,No PDF file found
2020,22,Kogi,0,0,True,False,No PDF file found
2020,22,Kwara,0,0,True,False,No PDF file found
2020,22,Lagos,0,0,True,False,No PDF file found
2020,22,Nasarawa,0,0,True,False,No PDF file found
2020,22,Niger,0,0,True,False,No PDF file found
2020,22,Ogun,0,0,True,False,No PDF file found
2020,22,Ondo,0,0,True,False,No PDF file found
2020,22,Osun,0,0,True,False,No PDF file found
2020,22,Oyo,0,0,True,False,No PDF file found
2020,22,Plateau,0,0,True,False,No PDF file found
2020,22,Rivers,0,0,True,False,No PDF file found
2020,22,Sokoto,0,0,True,False,No PDF file found
2020,22,Taraba,0,0,True,False,No PDF file found
2020,22,Yobe,0,0,True,False,No PDF file found
2020,22,Zamfara,0,0,True,False,No PDF file found
2020,23,Abia,0,0,True,False,No PDF file found
2020,23,Adamawa,0,0,True,False,No PDF file found
2020,23,Akwa Ibom,0,0,True,False,No PDF file found
2020,23,Anambra,0,0,True,False,No PDF file found
2020,23,Bauchi,0,0,True,False,No PDF file found
2020,23,Bayelsa,0,0,True,False,No PDF file found
2020,23,Benue,0,0,True,False,No PDF file found
2020,23,Borno,0,0,True,False,No PDF file found
2020,23,Cross River,0,0,True,False,No PDF file found
2020,23,Delta,0,0,True,False,No PDF file found
2020,23,Ebonyi,0,0,True,False,No PDF file found
2020,23,Edo,0,0,True,False,No PDF file found
2020,23,Ekiti,0,0,True,False,No PDF file found
2020,23,Enugu,0,0,True,False,No PDF file found
2020,23,FCT,0,0,True,False,No PDF file found
2020,23,Gombe,0,0,True,False,No PDF file found
2020,23,Imo,0,0,True,False,No PDF file found
2020,23,Jigawa,0,0,True,False,No PDF file found
2020,23,Kaduna,0,0,True,False,No PDF file found
2020,23,Kano,0,0,True,False,No PDF file found
2020,23,Katsina,0,0,True,False,No PDF file found
2020,23,Kebbi,0,0,True,False,No PDF file found
2020,23,Kogi,0,0,True,False,No PDF file found
2020,23,Kwara,0,0,True,False,No PDF file found
2020,23,Lagos,0,0,True,False,No PDF file found
2020,23,Nasarawa,0,0,True,False,No PDF file found
2020,23,Niger,0,0,True,False,No PDF file found
2020,23,Ogun,0,0,True,False,No PDF file found
2020,23,Ondo,0,0,True,False,No PDF file found
2020,23,Osun,0,0,True,False,No PDF file found
2020,23,Oyo,0,0,True,False,No PDF file found
2020,23,Plateau,0,0,True,False,No PDF file found
2020,23,Rivers,0,0,True,False,No PDF file found
2020,23,Sokoto,0,0,True,False,No PDF file found
2020,23,Taraba,0,0,True,False,No PDF file found
2020,23,Yobe,0,0,True,False,No PDF file found
2020,23,Zamfara,0,0,True,False,No PDF file found
2020,24,Abia,0,0,True,False,No PDF file found
2020,24,Adamawa,0,0,True,False,No PDF file found
2020,24,Akwa Ibom,0,0,True,False,No PDF file found
2020,24,Anambra,0,0,True,False,No PDF file found
2020,24,Bauchi,0,0,True,False,No PDF file found
2020,24,Bayelsa,0,0,True,False,No PDF file found
2020,24,Benue,0,0,True,False,No PDF file found
2020,24,Borno,0,0,True,False,No PDF file found
2020,24,Cross River,0,0,True,False,No PDF file found
2020,24,Delta,0,0,True,False,No PDF file found
2020,24,Ebonyi,0,0,True,False,No PDF file found
2020,24,Edo,0,0,True,False,No PDF file found
2020,24,Ekiti,0,0,True,False,No PDF file found
2020,24,Enugu,0,0,True,False,No PDF file found
2020,24,FCT,0,0,True,False,No PDF file found
2020,24,Gombe,0,0,True,False,No PDF file found
2020,24,Imo,0,0,True,False,No PDF file found
2020,24,Jigawa,0,0,True,False,No PDF file found
2020,24,Kaduna,0,0,True,False,No PDF file found
2020,24,Kano,0,0,True,False,No PDF file found
2020,24,Katsina,0,0,True,False,No PDF file found
2020,24,Kebbi,0,0,True,False,No PDF file found
2020,24,Kogi,0,0,True,False,No PDF file found
2020,24,Kwara,0,0,True,False,No PDF file found
2020,24,Lagos,0,0,True,False,No PDF file found
2020,24,Nasarawa,0,0,True,False,No PDF file found
2020,24,Niger,0,0,True,False,No PDF file found
2020,24,Ogun,0,0,True,False,No PDF file found
2020,24,Ondo,0,0,True,False,No PDF file found
2020,24,Osun,0,0,True,False,No PDF file found
2020,24,Oyo,0,0,True,False,No PDF file found
2020,24,Plateau,0,0,True,False,No PDF file found
2020,24,Rivers,0,0,True,False,No PDF file found
2020,24,Sokoto,0,0,True,False,No PDF file found
2020,24,Taraba,0,0,True,False,No PDF file found
2020,24,Yobe,0,0,True,False,No PDF file found
2020,24,Zamfara,0,0,True,False,No PDF file found
2020,25,Abia,0,0,True,False,No PDF file found
2020,25,Adamawa,0,0,True,False,No PDF file found
2020,25,Akwa Ibom,0,0,True,False,No PDF file found
2020,25,Anambra,0,0,True,False,No PDF file found
2020,25,Bauchi,0,0,True,False,No PDF file found
2020,25,Bayelsa,0,0,True,False,No PDF file found
2020,25,Benue,0,0,True,False,No PDF file found
2020,25,Borno,0,0,True,False,No PDF file found
2020,25,Cross River,0,0,True,False,No PDF file found
2020,25,Delta,0,0,True,False,No PDF file found
2020,25,Ebonyi,0,0,True,False,No PDF file found
2020,25,Edo,0,0,True,False,No PDF file found
2020,25,Ekiti,0,0,True,False,No PDF file found
2020,25,Enugu,0,0,True,False,No PDF file found
2020,25,FCT,0,0,True,False,No PDF file found
2020,25,Gombe,0,0,True,False,No PDF file found
2020,25,Imo,0,0,True,False,No PDF file found
2020,25,Jigawa,0,0,True,False,No PDF file found
2020,25,Kaduna,0,0,True,False,No PDF file found
2020,25,Kano,0,0,True,False,No PDF file found
2020,25,Katsina,0,0,True,False,No PDF file found
2020,25,Kebbi,0,0,True,False,No PDF file found
2020,25,Kogi,0,0,True,False,No PDF file found
2020,25,Kwara,0,0,True,False,No PDF file found
2020,25,Lagos,0,0,True,False,No PDF file found
2020,25,Nasarawa,0,0,True,False,No PDF file found
2020,25,Niger,0,0,True,False,No PDF file found
2020,25,Ogun,0,0,True,False,No PDF file found
2020,25,Ondo,0,0,True,False,No PDF file found
2020,25,Osun,0,0,True,False,No PDF file found
2020,25,Oyo,0,0,True,False,No PDF file found
2020,25,Plateau,0,0,True,False,No PDF file found
2020,25,Rivers,0,0,True,False,No PDF file found
2020,25,Sokoto,0,0,True,False,No PDF file found
2020,25,Taraba,0,0,True,False,No PDF file found
2020,25,Yobe,0,0,True,False,No PDF file found
2020,25,Zamfara,0,0,True,False,No PDF file found
2020,26,Abia,0,0,True,False,No PDF file found
2020,26,Adamawa,0,0,True,False,No PDF file found
2020,26,Akwa Ibom,0,0,True,False,No PDF file found
2020,26,Anambra,0,0,True,False,No PDF file found
2020,26,Bauchi,0,0,True,False,No PDF file found
2020,26,Bayelsa,0,0,True,False,No PDF file found
2020,26,Benue,0,0,True,False,No PDF file found
2020,26,Borno,0,0,True,False,No PDF file found
2020,26,Cross River,0,0,True,False,No PDF file found
2020,26,Delta,0,0,True,False,No PDF file found
2020,26,Ebonyi,0,0,True,False,No PDF file found
2020,26,Edo,0,0,True,False,No PDF file found
2020,26,Ekiti,0,0,True,False,No PDF file found
2020,26,Enugu,0,0,True,False,No PDF file found
2020,26,FCT,0,0,True,False,No PDF file found
2020,26,Gombe,0,0,True,False,No PDF file found
2020,26,Imo,0,0,True,False,No PDF file found
2020,26,Jigawa,0,0,True,False,No PDF file found
2020,26,Kaduna,0,0,True,False,No PDF file found
2020,26,Kano,0,0,True,False,No PDF file found
2020,26,Katsina,0,0,True,False,No PDF file found
2020,26,Kebbi,0,0,True,False,No PDF file found
2020,26,Kogi,0,0,True,False,No PDF file found
2020,26,Kwara,0,0,True,False,No PDF file found
2020,26,Lagos,0,0,True,False,No PDF file found
2020,26,Nasarawa,0,0,True,False,No PDF file found
2020,26,Niger,0,0,True,False,No PDF file found
2020,26,Ogun,0,0,True,False,No PDF file found
2020,26,Ondo,0,0,True,False,No PDF file found
2020,26,Osun,0,0,True,False,No PDF file found
2020,26,Oyo,0,0,True,False,No PDF file found
2020,26,Plateau,0,0,True,False,No PDF file found
2020,26,Rivers,0,0,True,False,No PDF file found
2020,26,Sokoto,0,0,True,False,No PDF file found
2020,26,Taraba,0,0,True,False,No PDF file found
2020,26,Yobe,0,0,True,False,No PDF file found
2020,26,Zamfara,0,0,True,False,No PDF file found
2020,27,Abia,0,0,True,False,No PDF file found
2020,27,Adamawa,0,0,True,False,No PDF file found
2020,27,Akwa Ibom,0,0,True,False,No PDF file found
2020,27,Anambra,0,0,True,False,No PDF file found
2020,27,Bauchi,0,0,True,False,No PDF file found
2020,27,Bayelsa,0,0,True,False,No PDF file found
2020,27,Benue,0,0,True,False,No PDF file found
2020,27,Borno,0,0,True,False,No PDF file found
2020,27,Cross River,0,0,True,False,No PDF file found
2020,27,Delta,0,0,True,False,No PDF file found
2020,27,Ebonyi,0,0,True,False,No PDF file found
2020,27,Edo,0,0,True,False,No PDF file found
2020,27,Ekiti,0,0,True,False,No PDF file found
2020,27,Enugu,0,0,True,False,No PDF file found
2020,27,FCT,0,0,True,False,No PDF file found
2020,27,Gombe,0,0,True,False,No PDF file found
2020,27,Imo,0,0,True,False,No PDF file found
2020,27,Jigawa,0,0,True,False,No PDF file found
2020,27,Kaduna,0,0,True,False,No PDF file found
2020,27,Kano,0,0,True,False,No PDF file found
2020,27,Katsina,0,0,True,False,No PDF file found
2020,27,Kebbi,0,0,True,False,No PDF file found
2020,27,Kogi,0,0,True,False,No PDF file found
2020,27,Kwara,0,0,True,False,No PDF file found
2020,27,Lagos,0,0,True,False,No PDF file found
2020,27,Nasarawa,0,0,True,False,No PDF file found
2020,27,Niger,0,0,True,False,No PDF file found
2020,27,Ogun,0,0,True,False,No PDF file found
2020,27,Ondo,0,0,True,False,No PDF file found
2020,27,Osun,0,0,True,False,No PDF file found
2020,27,Oyo,0,0,True,False,No PDF file found
2020,27,Plateau,0,0,True,False,No PDF file found
2020,27,Rivers,0,0,True,False,No PDF file found
2020,27,Sokoto,0,0,True,False,No PDF file found
2020,27,Taraba,0,0,True,False,No PDF file found
2020,27,Yobe,0,0,True,False,No PDF file found
2020,27,Zamfara,0,0,True,False,No PDF file found
2020,28,Abia,0,0,True,False,No PDF file found
2020,28,Adamawa,0,0,True,False,No PDF file found
2020,28,Akwa Ibom,0,0,True,False,No PDF file found
2020,28,Anambra,0,0,True,False,No PDF file found
2020,28,Bauchi,0,0,True,False,No PDF file found
2020,28,Bayelsa,0,0,True,False,No PDF file found
2020,28,Benue,0,0,True,False,No PDF file found
2020,28,Borno,0,0,True,False,No PDF file found
2020,28,Cross River,0,0,True,False,No PDF file found
2020,28,Delta,0,0,True,False,No PDF file found
2020,28,Ebonyi,0,0,True,False,No PDF file found
2020,28,Edo,0,0,True,False,No PDF file found
2020,28,Ekiti,0,0,True,False,No PDF file found
2020,28,Enugu,0,0,True,False,No PDF file found
2020,28,FCT,0,0,True,False,No PDF file found
2020,28,Gombe,0,0,True,False,No PDF file found
2020,28,Imo,0,0,True,False,No PDF file found
2020,28,Jigawa,0,0,True,False,No PDF file found
2020,28,Kaduna,0,0,True,False,No PDF file found
2020,28,Kano,0,0,True,False,No PDF file found
2020,28,Katsina,0,0,True,False,No PDF file found
2020,28,Kebbi,0,0,True,False,No PDF file found
2020,28,Kogi,0,0,True,False,No PDF file found
2020,28,Kwara,0,0,True,False,No PDF file found
2020,28,Lagos,0,0,True,False,No PDF file found
2020,28,Nasarawa,0,0,True,False,No PDF file found
2020,28,Niger,0,0,True,False,No PDF file found
2020,28,Ogun,0,0,True,False,No PDF file found
2020,28,Ondo,0,0,True,False,No PDF file found
2020,28,Osun,0,0,True,False,No PDF file found
2020,28,Oyo,0,0,True,False,No PDF file found
2020,28,Plateau,0,0,True,False,No PDF file found
2020,28,Rivers,0,0,True,False,No PDF file found
2020,28,Sokoto,0,0,True,False,No PDF file found
2020,28,Taraba,0,0,True,False,No PDF file found
2020,28,Yobe,0,0,True,False,No PDF file found
2020,28,Zamfara,0,0,True,False,No PDF file found
2020,29,Abia,0,0,True,False,No PDF file found
2020,29,Adamawa,0,0,True,False,No PDF file found
2020,29,Akwa Ibom,0,0,True,False,No PDF file found
2020,29,Anambra,0,0,True,False,No PDF file found
2020,29,Bauchi,0,0,True,False,No PDF file found
2020,29,Bayelsa,0,0,True,False,No PDF file found
2020,29,Benue,0,0,True,False,No PDF file found
2020,29,Borno,0,0,True,False,No PDF file found
2020,29,Cross River,0,0,True,False,No PDF file found
2020,29,Delta,0,0,True,False,No PDF file found
2020,29,Ebonyi,0,0,True,False,No PDF file found
2020,29,Edo,0,0,True,False,No PDF file found
2020,29,Ekiti,0,0,True,False,No PDF file found
2020,29,Enugu,0,0,True,False,No PDF file found
2020,29,FCT,0,0,True,False,No PDF file found
2020,29,Gombe,0,0,True,False,No PDF file found
2020,29,Imo,0,0,True,False,No PDF file found
2020,29,Jigawa,0,0,True,False,No PDF file found
2020,29,Kaduna,0,0,True,False,No PDF file found
2020,29,Kano,0,0,True,False,No PDF file found
2020,29,Katsina,0,0,True,False,No PDF file found
2020,29,Kebbi,0,0,True,False,No PDF file found
2020,29,Kogi,0,0,True,False,No PDF file found
2020,29,Kwara,0,0,True,False,No PDF file found
2020,29,Lagos,0,0,True,False,No PDF file found
2020,29,Nasarawa,0,0,True,False,No PDF file found
2020,29,Niger,0,0,True,False,No PDF file found
2020,29,Ogun,0,0,True,False,No PDF file found
2020,29,Ondo,0,0,True,False,No PDF file found
2020,29,Osun,0,0,True,False,No PDF file found
2020,29,Oyo,0,0,True,False,No PDF file found
2020,29,Plateau,0,0,True,False,No PDF file found
2020,29,Rivers,0,0,True,False,No PDF file found
2020,29,Sokoto,0,0,True,False,No PDF file found
2020,29,Taraba,0,0,True,False,No PDF file found
2020,29,Yobe,0,0,True,False,No PDF file found
2020,29,Zamfara,0,0,True,False,No PDF file found
2020,30,Abia,0,0,True,False,No PDF file found
2020,30,Adamawa,0,0,True,False,No PDF file found
2020,30,Akwa Ibom,0,0,True,False,No PDF file found
2020,30,Anambra,0,0,True,False,No PDF file found
2020,30,Bauchi,0,0,True,False,No PDF file found
2020,30,Bayelsa,0,0,True,False,No PDF file found
2020,30,Benue,0,0,True,False,No PDF file found
2020,30,Borno,0,0,True,False,No PDF file found
2020,30,Cross River,0,0,True,False,No PDF file found
2020,30,Delta,0,0,True,False,No PDF file found
2020,30,Ebonyi,0,0,True,False,No PDF file found
2020,30,Edo,0,0,True,False,No PDF file found
2020,30,Ekiti,0,0,True,False,No PDF file found
2020,30,Enugu,0,0,True,False,No PDF file found
2020,30,FCT,0,0,True,False,No PDF file found
2020,30,Gombe,0,0,True,False,No PDF file found
2020,30,Imo,0,0,True,False,No PDF file found
2020,30,Jigawa,0,0,True,False,No PDF file found
2020,30,Kaduna,0,0,True,False,No PDF file found
2020,30,Kano,0,0,True,False,No PDF file found
2020,30,Katsina,0,0,True,False,No PDF file found
2020,30,Kebbi,0,0,True,False,No PDF file found
2020,30,Kogi,0,0,True,False,No PDF file found
2020,30,Kwara,0,0,True,False,No PDF file found
2020,30,Lagos,0,0,True,False,No PDF file found
2020,30,Nasarawa,0,0,True,False,No PDF file found
2020,30,Niger,0,0,True,False,No PDF file found
2020,30,Ogun,0,0,True,False,No PDF file found
2020,30,Ondo,0,0,True,False,No PDF file found
2020,30,Osun,0,0,True,False,No PDF file found
2020,30,Oyo,0,0,True,False,No PDF file found
2020,30,Plateau,0,0,True,False,No PDF file found
2020,30,Rivers,0,0,True,False,No PDF file found
2020,30,Sokoto,0,0,True,False,No PDF file found
2020,30,Taraba,0,0,True,False,No PDF file found
2020,30,Yobe,0,0,True,False,No PDF file found
2020,30,Zamfara,0,0,True,False,No PDF file found
2020,31,Abia,0,0,True,False,No PDF file found
2020,31,Adamawa,0,0,True,False,No PDF file found
2020,31,Akwa Ibom,0,0,True,False,No PDF file found
2020,31,Anambra,0,0,True,False,No PDF file found
2020,31,Bauchi,0,0,True,False,No PDF file found
2020,31,Bayelsa,0,0,True,False,No PDF file found
2020,31,Benue,0,0,True,False,No PDF file found
2020,31,Borno,0,0,True,False,No PDF file found
2020,31,Cross River,0,0,True,False,No PDF file found
2020,31,Delta,0,0,True,False,No PDF file found
2020,31,Ebonyi,0,0,True,False,No PDF file found
2020,31,Edo,0,0,True,False,No PDF file found
2020,31,Ekiti,0,0,True,False,No PDF file found
2020,31,Enugu,0,0,True,False,No PDF file found
2020,31,FCT,0,0,True,False,No PDF file found
2020,31,Gombe,0,0,True,False,No PDF file found
2020,31,Imo,0,0,True,False,No PDF file found
2020,31,Jigawa,0,0,True,False,No PDF file found
2020,31,Kaduna,0,0,True,False,No PDF file found
2020,31,Kano,0,0,True,False,No PDF file found
2020,31,Katsina,0,0,True,False,No PDF file found
2020,31,Kebbi,0,0,True,False,No PDF file found
2020,31,Kogi,0,0,True,False,No PDF file found
2020,31,Kwara,0,0,True,False,No PDF file found
2020,31,Lagos,0,0,True,False,No PDF file found
2020,31,Nasarawa,0,0,True,False,No PDF file found
2020,31,Niger,0,0,True,False,No PDF file found
2020,31,Ogun,0,0,True,False,No PDF file found
2020,31,Ondo,0,0,True,False,No PDF file found
2020,31,Osun,0,0,True,False,No PDF file found
2020,31,Oyo,0,0,True,False,No PDF file found
2020,31,Plateau,0,0,True,False,No PDF file found
2020,31,Rivers,0,0,True,False,No PDF file found
2020,31,Sokoto,0,0,True,False,No PDF file found
2020,31,Taraba,0,0,True,False,No PDF file found
2020,31,Yobe,0,0,True,False,No PDF file found
2020,31,Zamfara,0,0,True,False,No PDF file found
2020,32,Abia,0,0,True,False,No PDF file found
2020,32,Adamawa,0,0,True,False,No PDF file found
2020,32,Akwa Ibom,0,0,True,False,No PDF file found
2020,32,Anambra,0,0,True,False,No PDF file found
2020,32,Bauchi,0,0,True,False,No PDF file found
2020,32,Bayelsa,0,0,True,False,No PDF file found
2020,32,Benue,0,0,True,False,No PDF file found
2020,32,Borno,0,0,True,False,No PDF file found
2020,32,Cross River,0,0,True,False,No PDF file found
2020,32,Delta,0,0,True,False,No PDF file found
2020,32,Ebonyi,0,0,True,False,No PDF file found
2020,32,Edo,0,0,True,False,No PDF file found
2020,32,Ekiti,0,0,True,False,No PDF file found
2020,32,Enugu,0,0,True,False,No PDF file found
2020,32,FCT,0,0,True,False,No PDF file found
2020,32,Gombe,0,0,True,False,No PDF file found
2020,32,Imo,0,0,True,False,No PDF file found
2020,32,Jigawa,0,0,True,False,No PDF file found
2020,32,Kaduna,0,0,True,False,No PDF file found
2020,32,Kano,0,0,True,False,No PDF file found
2020,32,Katsina,0,0,True,False,No PDF file found
2020,32,Kebbi,0,0,True,False,No PDF file found
2020,32,Kogi,0,0,True,False,No PDF file found
2020,32,Kwara,0,0,True,False,No PDF file found
2020,32,Lagos,0,0,True,False,No PDF file found
2020,32,Nasarawa,0,0,True,False,No PDF file found
2020,32,Niger,0,0,True,False,No PDF file found
2020,32,Ogun,0,0,True,False,No PDF file found
2020,32,Ondo,0,0,True,False,No PDF file found
2020,32,Osun,0,0,True,False,No PDF file found
2020,32,Oyo,0,0,True,False,No PDF file found
2020,32,Plateau,0,0,True,False,No PDF file found
2020,32,Rivers,0,0,True,False,No PDF file found
2020,32,Sokoto,0,0,True,False,No PDF file found
2020,32,Taraba,0,0,True,False,No PDF file found
2020,32,Yobe,0,0,True,False,No PDF file found
2020,32,Zamfara,0,0,True,False,No PDF file found
2020,33,Abia,0,0,True,False,No PDF file found
2020,33,Adamawa,0,0,True,False,No PDF file found
2020,33,Akwa Ibom,0,0,True,False,No PDF file found
2020,33,Anambra,0,0,True,False,No PDF file found
2020,33,Bauchi,0,0,True,False,No PDF file found
2020,33,Bayelsa,0,0,True,False,No PDF file found
2020,33,Benue,0,0,True,False,No PDF file found
2020,33,Borno,0,0,True,False,No PDF file found
2020,33,Cross River,0,0,True,False,No PDF file found
2020,33,Delta,0,0,True,False,No PDF file found
2020,33,Ebonyi,0,0,True,False,No PDF file found
2020,33,Edo,0,0,True,False,No PDF file found
2020,33,Ekiti,0,0,True,False,No PDF file found
2020,33,Enugu,0,0,True,False,No PDF file found
2020,33,FCT,0,0,True,False,No PDF file found
2020,33,Gombe,0,0,True,False,No PDF file found
2020,33,Imo,0,0,True,False,No PDF file found
2020,33,Jigawa,0,0,True,False,No PDF file found
2020,33,Kaduna,0,0,True,False,No PDF file found
2020,33,Kano,0,0,True,False,No PDF file found
2020,33,Katsina,0,0,True,False,No PDF file found
2020,33,Kebbi,0,0,True,False,No PDF file found
2020,33,Kogi,0,0,True,False,No PDF file found
2020,33,Kwara,0,0,True,False,No PDF file found
2020,33,Lagos,0,0,True,False,No PDF file found
2020,33,Nasarawa,0,0,True,False,No PDF file found
2020,33,Niger,0,0,True,False,No PDF file found
2020,33,Ogun,0,0,True,False,No PDF file found
2020,33,Ondo,0,0,True,False,No PDF file found
2020,33,Osun,0,0,True,False,No PDF file found
2020,33,Oyo,0,0,True,False,No PDF file found
2020,33,Plateau,0,0,True,False,No PDF file found
2020,33,Rivers,0,0,True,False,No PDF file found
2020,33,Sokoto,0,0,True,False,No PDF file found
2020,33,Taraba,0,0,True,False,No PDF file found
2020,33,Yobe,0,0,True,False,No PDF file found
2020,33,Zamfara,0,0,True,False,No PDF file found
2020,34,Abia,0,0,True,False,No PDF file found
2020,34,Adamawa,0,0,True,False,No PDF file found
2020,34,Akwa Ibom,0,0,True,False,No PDF file found
2020,34,Anambra,0,0,True,False,No PDF file found
2020,34,Bauchi,0,0,True,False,No PDF file found
2020,34,Bayelsa,0,0,True,False,No PDF file found
2020,34,Benue,0,0,True,False,No PDF file found
2020,34,Borno,0,0,True,False,No PDF file found
2020,34,Cross River,0,0,True,False,No PDF file found
2020,34,Delta,0,0,True,False,No PDF file found
2020,34,Ebonyi,0,0,True,False,No PDF file found
2020,34,Edo,0,0,True,False,No PDF file found
2020,34,Ekiti,0,0,True,False,No PDF file found
2020,34,Enugu,0,0,True,False,No PDF file found
2020,34,FCT,0,0,True,False,No PDF file found
2020,34,Gombe,0,0,True,False,No PDF file found
